,x,y,len
4744,hiedicefbfcffcddgchihhcebeeiif,3,30
4745,hfcdcgfedegeddhfcaideahbcidgdc,0,30
4746,aidbiabicibbfchgibcegehciegedc,0,30
4747,ibdeghaidgbhbbbceibfhcfcghehfg,0,30
4748,ebddaiacececdabiefcfaifbhbccbc,4,30
4749,icefbcdbdegegcdaddbchfaicgdche,4,30
4750,bacigaeiecefiiehdcgbghihfdhhhh,3,30
4751,edddiihdaiadfchefbcdeahbhbgchh,1,30
4752,ggbdbebfdgcfadfebhcefchffiidhi,3,30
4753,eiecccaiidficcdbbfiigfaicibedf,4,30
4754,afdgfiffghahdefhidfadibcefbcef,3,30
4755,ebdacaefffieeeiiiheiaaaiddbdbg,0,30
4756,eeehaacicddfccfhgcddiiiahfaief,4,30
4757,cfcaeicghhhgheeebgdbcddehdhebb,1,30
4758,fehegcfdeecggieheiacefihdghfhe,3,30
4759,ddcefabebcdfehhccdbgbcehgefigd,1,30
4760,ggffbagfiififafffcheagcefbbcgc,3,30
4761,beedabcgeeaidacebdifcghefcbbcg,0,30
4762,ibehdcefhibiigifcbbdecfdbicedg,3,30
4763,fhbeaaahdcgffbicdfbchaifaiefdd,4,30
4764,ifgccdfehcgbbdciecdfchfgfgcbfg,2,30
4765,ibhbaaecdhhdhacfaicehfefcfibbf,4,30
4766,caaidgifbgifgiggcfiiddggchigei,0,30
4767,abebhcdfahecdfaidfebcgdecfdcdg,4,30
4768,ceaacdhadadbfaifidbeeheecidbce,4,30
4769,febdhbcebgeecffdgbcbcdehhdfgfd,1,30
4770,eficheagdcgbehhcefhgfhggeegedd,3,30
4771,ffhfahdccbcaahiicdaidheebcbbee,0,30
4772,dagiceigfeaidhacbfbdhhdcicchbf,0,30
4773,edcdffcbcifaihggdccidchhgifgbh,4,30
4774,hgdahbbcddeciacfaidgbgeigiebie,4,30
4775,dffecabiceaidibhbfgibgeehcedeb,0,30
4776,dbgfhibifhbdfaeddaaidecebghfff,0,30
4777,ifeiiegbcdadhdfdfchcdbfdibgdch,1,30
4778,hhabgbgddeihdbgebcdaihdifegcbb,1,30
4779,aidhchbddgfffchcfdigggfdfehbci,0,30
4780,hcdhgaidhgechhcfafdbcdhbhficbb,1,30
4781,feeicieeebhhdgaeabcefedcecgdib,3,30
4782,hefbcdgfhcfdhghfebbcegecceigbb,1,30
4783,igaeficecgaidecabciecbfbdciegd,0,30
4784,fibhbgdbgaidcdeaiddddbhhbffhig,0,30
4785,gbcabhggbfaidiaibhggeeefgiddhi,0,30
4786,debdiddaidbfcbbhbcgbcigddggghi,0,30
4787,bdffcdiaiddicbfdgddcceibigfheb,0,30
4788,gdiibebcaeabcefccdddgggebfhdhg,3,30
4789,aegdfhhgfciegcbcdbghddifdcfbie,1,30
4790,cgddcicbiccdigageeheceficghieg,3,30
4791,aieeihcdbghfiifaiebhcdghecfgei,4,30
4792,aggegbfcigghedfhcdhcfbeibggdgc,2,30
4793,ddebcddfhgfdeiibbhgcechhcidief,1,30
4794,bccdedbegicefbfehfdgedggdggddd,3,30
4795,aaecgeiedbcdebhhifefbfffedhdhg,1,30
4796,fbaaafiiegihieebgcefggdiebdfei,3,30
4797,hegacdifgfabfaibicfbecbhibgdbf,4,30
4798,dgbcdgfhegiefdgdddgidbchdhicff,1,30
4799,cbacggdgeddhhiedhabcdcbhbcfdff,1,30
4800,dgbfcdhchdfcibddbgghfgbdbcbcfb,2,30
4801,caedacdigihcbfaiiffhdiecibggdi,4,30
4802,cdgacfcdfaiddbgfhghgdfdfegeecb,4,30
4803,ddafhgcaehghficfgeihcideifcefd,3,30
4804,ciegbaaebefhagdidhcdbccdhidghb,2,30
4805,ecdgcbiieechchfeiefdbhiiedgcbi,2,30
4806,bcgigibceahebbafhfdeagcefeeihb,3,30
4807,ddgdedecefbifechfbbbidbiehggdg,3,30
4808,bbiiffabehdbehdaidfidbbhceibfd,0,30
4809,cgahfgdidecaabibfaaidggabeeggg,0,30
4810,dggfgieabffedfcefhhfiigehdbech,3,30
4811,hccffdacdciebecdbadgbcdfbhbdeh,1,30
4812,caegfadfecggbcdifhgdcfcfecgfdg,1,30
4813,ifhhciadhcaedgbgfggchcddccfidd,2,30
4814,ihfbigcgadafeehcecccefhebbccbb,3,30
4815,ebdgggagiaiddibbegdbdheeifebde,0,30
4816,gicedbbgeeebcecfiegdcefdhdihed,3,30
4817,aibcdhghdggbcggbdiihdhiifbefdg,1,30
4818,fibgegeieiaffdehiebeadcefdhdfb,3,30
4819,ffaiccdahfibbfaiiefcbgebfdbcih,4,30
4820,habhgaeaidbfhbdhhdddhdgifffhie,0,30
4821,hicfidacacfeaecdhccfidegecebhf,2,30
4822,eeccefibigghidiedhcfegedcdcdbg,3,30
4823,hibihgcaidfehcehgegcbcdebheice,1,30
4824,abafaiebgdgedfcdbcgebgcdbcbcdf,2,30
4825,ccaaaidcdfbhdgdeefhfdeiigehehi,0,30
4826,cidibadbfdiiiigabcdfdhfedgdbgd,1,30
4827,fieahahhggacabdhgdghbccabcdigh,1,30
4828,efdddfiediceffbcfigciigcbcfeeh,3,30
4829,igbhdbcdhbhgdfifecihbffdcgdbhi,1,30
4830,fhihgcfeebfagghcihfccfdfccdhcb,2,30
4831,ibgdbgcehheahcefhfeeghgcfcehfi,3,30
4832,bdbfecaafcdecifgcifdbfebdcegcd,2,30
4833,igeabiafeffeebfchccgecdgcbebed,2,30
4834,biececiadbcidgfdbcdegiccgfaibi,4,30
4835,hgbdiebebgfbcdcghcccicfbgbhdfg,1,30
4836,cabaegiadhdiehcdccbbfcfefbiggf,2,30
4837,hfiacefibaidbfdbcdbbfifeifbchf,0,30
4838,gdhcddidhfafaicegghfcfegihggdh,4,30
4839,bdfcachcfhdhadbcdabhbcgbhdcfch,1,30
4840,gbgbcdiehgeibfefeibhecfbdedhcg,1,30
4841,cgbcdbhhcfbhghddgffigbcccbichg,1,30
4842,ggahbaidfbibihbhdidedibdfbhddd,0,30
4843,dcfbgbghediicgaafhcdchabbcfaig,4,30
4844,aicfgagaeddeccdedggcdbcbbcdidc,2,30
4845,gbfgaebcdgbhgfedeiciceibchefdf,1,30
4846,iefedidebfhehdaeifabcidaidifdb,0,30
4847,afeebcdaaeicafaidhicdihicbgefh,4,30
4848,ffhgicicaacbhiibedbcefhdbfibdf,3,30
4849,cheheibfcicbahchideeficefgbbbg,3,30
4850,fhadgiiefehfcdicbdgefhbihdicgb,2,30
4851,dgegiehggeegccbcabhddbbcdebhfd,1,30
4852,cfdbecghcgeebhhbbcdhihefibecbi,1,30
4853,fcaeceeggeeaidheibifghibdgccdb,0,30
4854,dhheeicefdhgedhfdfcdhbebhghcce,3,30
4855,fedbfbcehggdihabcfcdihbdfefaie,4,30
4856,hiigcdcciifcehfddhfgicdidhfcdd,2,30
4857,gfcaeeeaihgegchaiaidiibbdieghd,0,30
4858,gdeghbcabegaeiehdaidgiebbehcih,0,30
4859,eddgabgicdbchfedhbchdecfdgiigb,2,30
4860,iiiaiddehbhfbbchgdifbhbgbhgghb,0,30
4861,cgaecgfddifabhebacefbidcbgbifi,3,30
4862,gbggcagcddhddaabcdhhhcecbgfhfe,1,30
4863,aaffbccdfbdiabfbcdgfaaaafaihfc,4,30
4864,bgfiffgdhgggaeebcdihhbiihgfhdd,1,30
4865,ecbhbhfeicbadfheiccefceiecfceb,3,30
4866,chbecdcefeeebihihibcebhheeebbi,3,30
4867,cfhcediiedgfigbafdeggcgaidfbhb,0,30
4868,diegidaigeeacefdcbbgheichcbfdh,3,30
4869,edffehieddgcaidgeibhciedddbgbh,0,30
4870,bcbeaecdcefibdfeibdeddhcibbece,3,30
4871,dcddhceiedfcadifcdgaaiiifaiced,4,30
4872,facfhebhfibhbcaahfacdhceebigdd,2,30
4873,ggcdhfhihibdebbfhchaigbcdbahbc,1,30
4874,ibiacacbcdafhbbifghcfcdbhcibcd,1,30
4875,gbdideeiidfcccgicaebbffheaecef,3,30
4876,eeciiecaahcdgaheaifaiecbhdfebg,4,30
4877,aidedebdicheeehgdeiigieefccehb,0,30
4878,eeccahihaeccdcdicgeiiedfggbcch,2,30
4879,aidihcbgfeebgediibghddfbfdedid,0,30
4880,eddidbcbdiagaidgacbgbgcdhicgdg,0,30
4881,iagdhhbaffdiifccdhefehifaiibhh,4,30
4882,edibhegbficdeicdcfcdaafaifehdf,4,30
4883,dfcdbfdhhciehcebadefdeiaceffbh,3,30
4884,gbbfedfhbceaadbfahdbiffdbcdeah,1,30
4886,ifhfccafahiehdgcibcddegfhffaid,4,30
4887,fgiidgbhfgeeadbfaeeigdfcdacdhd,2,30
4888,bhhahdbcdffhfgfgbdfheigiibbccd,1,30
4889,cefcibicdaaeiccfaiigeecgfhghid,4,30
4890,gihegiahfdagbhifaaiaidehcbfehd,0,30
4892,dgdccggbccegacbdihecfcddchihig,2,30
4893,cdbheciffaifdhhbdeefcfefbbfehf,4,30
4894,gcgbciadgibbbcdbceefiifichdchi,2,30
4895,acabhidheagcegefhcefhcheechcff,3,30
4896,bahbedfidfighibegicefifhhededg,3,30
4897,edehdfheedigfehegagfffaiddgabd,0,30
4898,iaidfhhbhigdiiighgcdcgbfeiidgf,0,30
4899,aegdbcecibabihdaaacahacdccbebi,2,30
4900,dbaebiacehhcefidgbbbhfhfhichci,3,30
4901,gcggiehchbffgghggabaedbcefehbe,3,30
4902,ebhgccihaigechacacdecfbecebgdh,2,30
4903,fcfbieidhhaichegccefidggigfigi,3,30
4904,ggehbcdhcfhegeddhfdecfbchgiged,2,30
4905,aideeibeeifeebfefhhdciehfihbdi,0,30
4906,icaidcdiifdiafaifcchbdcbfhhhee,4,30
4907,fbifggeaecefdbgedeieibficdedfh,3,30
4908,hachcagecdfcfgbhfgehbhiecheefe,2,30
4909,bfcbfeaaeagcefdegedighcbfhidih,3,30
4911,bcdghhbcbieibhiecgcdhfchbhggdi,1,30
4912,geiefediiiegicefgffdgcgibdchcg,3,30
4913,hgdegfebfbbdfbcdighchgbgdcegeh,1,30
4914,aedaffcdhgdecdfaiifddbfhfbhhfi,4,30
4915,cgfbdeihebcdffdbahfaiidbgfidgh,4,30
4916,hdificgiggfdfdgfbaghebcdhhhbff,1,30
4917,daihcddgehfabahaidaefbdidiibbe,0,30
4918,bbecdcdeifahffaicichhcdggfgffc,4,30
4919,ebagcdbcidgbdfgeeeibdgdbghdcch,2,30
4920,addieiaagccdfccdggbbiiiffdhbce,2,30
4921,cgfdiacchbgabgcbfcdehaddbfaigg,4,30
4922,dibheghidbeebcdaahddbbcfcfhihg,1,30
4923,ifbdaidgihbggcfhbhfbebiegcgdcg,0,30
4924,fhbffffceihgidhdgcehbcabbcdgeh,1,30
4925,ieaidbhibhdggfbdgdebfcgcbifdci,0,30
4926,bgfiiecaheacibfadcdcfgabafaihb,4,30
4927,ehadaccfdibhehecefhhbhdgheffdd,3,30
4928,ehhhcfabcacfddaegcdgfhdbhfaihi,4,30
4929,ifihbfggdfbcdgdhceiieicehfhdfh,1,30
4930,afeccabcdceefadfaicbhibiffiedh,4,30
4931,cdehfieibhhgfgidchheeedcefebfb,3,30
4932,dbefebihecibicdacebfceecbbfcdf,2,30
4933,hdaiggcecfcefbdehedfdefhcceceg,3,30
4934,gacfgdageccdfdabcdhccghgggcgfh,2,30
4935,baggbedaceafbggdaidihebbiddebg,0,30
4936,dgbfficffgbbcdbeheiidfhgddeffb,1,30
4937,ebeiicaiheidcefidebgehfefgchch,3,30
4938,cegdcefiicehbggegbhiggccdcigif,3,30
4939,hcdabbfabcdhehbfchhegheifcgbei,1,30
4940,ffabdidcecbgchffifiiedecccefdh,3,30
4941,edbbbhbhcdccidhedhchcidchhhfbh,2,30
4942,ccddabggbfaiiegggbhfdhfbehihgi,4,30
4943,gdacecgdbhfebecefhfbicbfcgfdee,3,30
4944,acehgcibibiafddhccicbcheficeff,3,30
4945,aigfaafhigfgceefdfaidbdfbedfdi,0,30
4946,ibaffbbbeghcefhcifhidbgdggfdgf,3,30
4948,gichehddcdaafdhafaihhdfhdfbifd,4,30
4949,dicifegffhaidgfabheegfigcfehcg,0,30
4950,fbacgcfbbageghghbffdaidacfbhbe,0,30
4951,gfahggiebcdecbdghiiiiefghgbdge,2,30
4952,daaaghhfcdggaggffaicigcbfdcdbe,4,30
4953,cdaebciffaibchcecegibfdeggeheb,4,30
4954,ebhidhfeadhacccbdicddfcfhafaih,4,30
4955,iabaicideidcefihdhdegghihdihbc,3,30
4956,ggcdcfdbaibbegbccdddhgfbfaiehe,4,30
4957,ghfbddfgcaadhcaidchbbbeghidfhi,0,30
4958,fegacghaegfggcdeiiceffdbcfgigh,3,30
4959,fhhedeegfadbbccfechceffefedeef,3,30
4960,faggabifbhicfhbhhheaeidcefbgcd,3,30
4961,cbgchicifdaibhdbhdeigcefifiihi,3,30
4963,ihgfhfaieeacefefcdeddgccfcbbee,3,30
4964,fagghidfaidfahbdfifdfhidcbdeci,0,30
4965,fedfigidieddhacfiaecfcefegbgih,3,30
4966,dfeicdcbihcafaibbgdihbgbgbgice,4,30
4967,eagfgcbaebbhaccdgeicdafaihgfbg,4,30
4968,ecifbgfcggeehcefihiihbddfecbdb,3,30
4969,fgibhfibieaeghcacdecebfheighfg,2,30
4970,bfciffifdcacfddiheaicefccceihg,3,30
4971,ebbicddcccgebeigfgfidiefiegffg,2,30
4972,ahfdgeihicggchdcfiehcicdbcdhei,2,30
4973,gcehehdghahffhhbcdebhdhhifgifh,1,30
4974,icdcfhcbcdbfhedffcgecebfgdedch,1,30
4975,iicfhiecgafbdbfdabiecieeacdcch,2,30
4976,beidacggebghaacdicecfdfhfhgdgg,2,30
4977,fidfiaidfgdbichdbfddehheihhceg,0,30
4978,fibeaefbadficdfcfeihhfhbfifhib,2,30
4979,efbceiicefbdgbdefhihgdiccdgbee,3,30
4980,cafceiddcahfghcbhebfcefhdbcede,3,30
4981,icciaabedbcefgbhbfbefiefbfedfi,3,30
4982,cdaabfdafaicfdificfhfcifbcfiff,4,30
4983,cgddffhaahhdeiecefhbdfbghciffb,3,30
4984,cbbfhhdhhfaidchdbbhicebbfdbbce,0,30
4985,bggaideifbgfbdegfbfgibibdcbhhf,0,30
4986,iahffdaigaddgfcdbffffifaibfhfb,4,30
4987,ieeffdfehhfaabdgfafcdihffbcfai,4,30
4988,hhidgbaibehbbaihcdchdbgifaidbi,4,30
4989,hbecdbacfcdcafbfbfaicihdcbgeeg,4,30
4990,hgadbcdghcbefecbceficeidhfdfbe,3,30
4991,hdbcgcdafeiadagiiaideeebbfdcef,0,30
4992,dcigcdgeeddffaiihceifbciciebbi,4,30
4993,hcdabccgfchabaechcefcdebgifheg,3,30
4994,eaiehegebeccababbhcdabfccbfaif,4,30
4995,eidfigffhfdegiideacgffacdecgdh,2,30
4996,hdigcdeidgehecefdefegbcgfefhgb,3,30
4997,ahbgacdicgibehccidbedbeehdhcch,2,30
4998,ahaeaegicaceibcefebgihhhhbcded,3,30
4999,ihfeabihcghgbbdigcdbbabegfaied,4,30
5000,hgeegiidfcegecefeicgcdbgccgidb,3,30
5001,iaabifaaedeedgcefffgcggbhdiecb,3,30
5002,agdbagiiaiggfbhdgdgdhfecdgccbb,2,30
5003,geeccccbddfcidbdcdfcdciigihfff,2,30
5004,bgabacegehcbcfccacdfdcaidgefbf,0,30
5005,dfefaadhbefchahfgadgcfbcdcdhbe,1,30
5006,eidbfeegcaiceffceffgifehhbdfhd,3,30
5007,afdaffaegcicddaabdffaifbdibgbg,4,30
5008,ccieiceffbdecbeacbbdbdhegcdgch,2,30
5009,aidhgcbhheihieeiffggediididdge,0,30
5010,gccifiecceicdhdiggafaiegbfdihe,4,30
5012,cefgggaebdcefhececehgeifefifce,3,30
5013,gdgidacaideebbgcehihefbdbgbhgi,0,30
5014,ccbbdhgdeihegdeiicecdcefgdcegb,3,30
5015,haiachfiiebbcdcahcefibgeidggcb,1,30
5016,chhfhhcahhgadgadheefecefddeghf,3,30
5017,caffgdhifgaacdcchgdcdfhdichdgg,2,30
5018,ddcceceibcddhhgcdhbbfcicbfbdfi,1,30
5019,gbhcicfideeabcdihhbbidhgieeigd,1,30
5020,ecdaeegdefaihcifibegdfedbggegh,4,30
5021,bfdddeccfedhcefeheebfgcfdbhebe,3,30
5022,gfggaidadfbiiidccibciegfeehghb,0,30
5023,hieihcefbeheiddfcbcidgdcbgcfid,3,30
5024,ifhgfciebfbcdedhbcbigegbgfhefd,1,30
5025,chfabcdccgdbieeegcddfbbfdcighb,2,30
5026,ghafifdeeegcdbfidgefaiidhfidii,4,30
5027,echfaeaaaidbfbbddfhehhideidfbg,0,30
5029,ehaahigafdfcdfhgghefaieiihcbee,4,30
5030,ighcbeaidhiabbeibfccicbiiehcig,0,30
5031,hdaaidfdhbeebdidbgfccbcfefgfch,0,30
5032,ieacfgabbfdgdfdeffhccdehicefhb,3,30
5033,edbeadeehabcdfifigiecefgcefdbd,3,30
5034,iigidcecbabcdgghdbccifefigigei,1,30
5035,cddhihdghdgccedihdaidchabbbheb,0,30
5036,aggbhgcaabhacbhidaidcaebcdbedh,0,30
5037,icdgihfcifaifbidedihgefiedcidb,4,30
5038,cedhgaeacddahbhifaibbcdffeeecg,4,30
5039,ihdfeagfedhifeiedeaaidhhfbchgc,0,30
5040,aicghdaffgdgeeidddbggffecfcefd,3,30
5041,gahhdgfidbbabbcfhedfaidigabfcd,0,30
5042,higaggghbbdcdefcdbafidcfaifcee,4,30
5043,ccdgcdcihbfcbibeifcihghhbhdehh,2,30
5044,iidffhibabfgiddchagifaiddibbdh,0,30
5045,ciffdfbdecdciagcbfaicifdbhfbeb,4,30
5046,hdidfgebahgfhfacggacdacbeicbii,2,30
5047,bgfeaidcidbefcbidcidciebgbfihe,0,30
5048,eeifchbfgahbbcdhfhbghgfcibdihc,1,30
5049,bbceedabcdchhhfiehgfdcihcidcig,1,30
5050,cddcgiechcehbgcffcbgbeeifceccd,2,30
5051,idhecfeahcefheghgehdbchgdcbdde,3,30
5052,aieefbfiiahgecdeceefgfgidbhcgh,2,30
5053,bebfbeeegceffiebdebbeiddifgehe,3,30
5054,gfgbahdagcdiadhdefaihgccieehdf,4,30
5055,aidccgbbegcicccbhedfdcfceiffgd,0,30
5056,bcdbahfifecbhffdchihhfbchecchb,1,30
5057,eighedbcefdfghdbcbhfgefdegeebf,3,30
5058,ehccgbddhacfbcddfhdgfciggffbii,1,30
5059,cddfagbbfaidbfdfcchbeheigehiii,4,30
5060,hbhigiibdchahdfahagfacieccdaci,2,30
5061,fbafagfgfaeigdadbdfhiidcdgcbbi,2,30
5062,fhbfdfbahhcdichfgiibddgggihdic,2,30
5063,fiffhgbabhccghcdiehcicfaidggif,4,30
5064,ccdcchhgeichfeicdhccdghidbfibf,2,30
5065,hghieeahcefhiibccffdgebddccbgi,3,30
5066,fhgbcdebhidggbbcedeefigfiecddb,1,30
5067,ddbieicaaiddfabefdcehdffcbihcb,0,30
5068,bdebdefadeegcefedicidcigehhdch,3,30
5069,fcbbafieiiadchcdaddbggefeagcef,3,30
5070,hahahfbghadbgbcdhehgdihghidifg,1,30
5071,aedidcbhacebbgecacefddbidhcied,3,30
5072,abgccgaeebeaehffceghcefgebebfe,3,30
5073,fehaceffcfifccfdfbcfiiccfgdgid,3,30
5074,hgidiffidgidiagbeaacefgefgfcdd,3,30
5075,bdegfhhghiceibaabcdafhdiehddfb,1,30
5076,bfcdehifaddahaaifdgbcdaghdhdid,1,30
5077,ieghidbfccehibffgccecbcdeahcge,1,30
5078,dagaaaigbcdidhchbhfghibdhbfihg,1,30
5079,effcefhbhdhefhbgehefgbbhebeehi,3,30
5080,cehbbfdffeeghccadhgiegihegccef,3,30
5081,fdigcfahhbgcddccegdggdgeeeghhb,2,30
5082,bdeedaiacbgadibicdeadhcbfaicih,4,30
5083,hbaaehgiceaaaecdcicahifaigiefi,4,30
5084,dcgchacdheffcdcgabfffaiididgfd,4,30
5085,ihbdedficfeecdicebhfdhffhgbiei,2,30
5086,gfcfbbfhaaagffhaidgiibhbhbbbeb,0,30
5087,gafeaccefcdgbgdehgficggdfedgci,3,30
5088,ccheheebchfdagbafebgceabcefcbe,3,30
5089,bddfibciciefgaiecicdhddedafaif,4,30
5090,ibecgcefhdefeedfgefgbihceggecb,3,30
5091,ccadccfhbcdegecefibbcgcfdebfde,3,30
5092,bhabgfhabddaidcbbbhhfbdgcfiddi,0,30
5093,dhcbiefeafcefbiefhbcfdggfgbcgd,3,30
5094,cbhbcaggdcicaidcdibdidefbicfce,0,30
5095,hhedgideiadiacdfaahahfaifbfhfg,4,30
5096,hefgecbhacacddecfihfaifhfhdeig,4,30
5098,gcdcaidcbdbgfhdeihicigdcigdehi,0,30
5099,ddddhiabahhcaddgcbcdaghgegffcg,1,30
5101,ahagdcdiedeihfaihhchfgbidiebcf,4,30
5102,gggeaegehfichfgggdhaghebhcefdg,3,30
5103,iefabccdgbhhhefaibhgcgcfdehihd,4,30
5104,ehaeiiaidfeibccgfhgfhfficccgdg,0,30
5105,afhcgefbhagaidedfbgfhhdhffbgch,0,30
5106,igeiheiifedgfffedegbcdchhbdbfg,1,30
5107,idacddidfhcfighgbdecacefcdbicb,3,30
5108,fffabhegcbdhgahibfceaehhcefidc,3,30
5109,fhdhbcddbhifgbdcgifddefcbfbdch,1,30
5110,acgdifbfdehciccgbcdcihehbccgeb,1,30
5111,hgfefhgdgheacdacgbiceehhgicdic,2,30
5112,ciiiigdgchbcdhahiccfghbchifbdb,1,30
5113,dfcigbfecdfggbbbfaidibhhfcddhc,4,30
5114,dgfafchdecbffibcddehiiddbdfgfi,1,30
5115,ehfaciafahbfdebcdhhhffdgfbdibd,1,30
5116,edgafeghegfdbaahfgehfbbaidcbfb,0,30
5117,baddghcefcfgeaaegecefdfbhheefi,3,30
5118,dihbhhdebeadbfcfgbhheeacefiiic,3,30
5119,acibaacieeaecefebbgdgdfdbfhbhg,3,30
5120,adicgechhcdibbdhffaihedecdfged,4,30
5121,fieegefefedebdfcfahccbcddfhcch,1,30
5122,ecdhbcceciddidhghdchcechceffhi,3,30
5124,ieiedeediahcccbghbcddfhdccdggg,1,30
5126,ihfegbbheibdgffchegeheifcefidc,3,30
5127,ifagbgdbcdebhdhicdiiiffbedibbb,1,30
5128,abcddghefgdihggfcfbgbdhdficchc,1,30
5129,cdbfciaffaiffbhecfdgbdegcbbgig,4,30
5130,chgbcdcahfdhhcdbecbbfedcdbbhbc,1,30
5131,iefcddegieefaigdeecddgifhdhbec,4,30
5132,defcihbhhecccaffbcdgehiehfhbdi,1,30
5133,eeibbachaidbabaiihefcgbaidhbib,0,30
5134,iiichihcdidhdfdegdgbhibgbacdgc,2,30
5135,gccdihbacdehfcbhfaiehccccebede,4,30
5136,dddbiaidcefbibbcbbhgifddibgghe,0,30
5137,bdbcbcdegciiafaifecbfhdgghibgg,4,30
5138,hfgccchiaeedbcefhcbdffcgibfhhf,3,30
5139,acbcdgghcchiieciecgbdecibbdgeb,1,30
5140,cacdccgdbfggibbcdccgdhbcddfech,2,30
5141,fiefhcadebadabhddehccefhfgeebf,3,30
5142,dgecdagbcbdgchggbcbgcfhcdacehb,2,30
5143,ahggccgaeidhcgdgdbbcdhdheigghh,1,30
5144,bedacefhedbfgihcebbehbgfehcgih,3,30
5145,dbcdbhhfdiccfddfdffggdhhcfbffd,1,30
5146,hccddgcdfefgcefidgfifbfbcfdbbi,3,30
5147,ecbcdfhhfideighihbeiibbgdfcfgd,1,30
5148,dcghafbceaaefcccbcbcdiacbhffai,4,30
5149,fihibiifiiabidgecdcefddehigidi,3,30
5150,abdghfebcheahcdaceedhccdgccheh,2,30
5151,eafbccfiiccddgfifcfaihfichhdci,4,30
5152,iibaheaiddbdbfeigdeggbibcidiid,0,30
5153,hcfdafccaccdciiihcfaibgbgfcfbd,4,30
5154,dbfcffchcfhagcdhcgebggbeghefch,2,30
5155,eaidiaibcbfgiheggeeeggfhibgcid,0,30
5156,dgdeeaigeaibbahigghfbhabcdifhi,1,30
5157,gghabdagaecddacbidacdhbcbcdbih,1,30
5158,ddegagahgchgacdefacaffaihdbfdb,4,30
5159,bdeegfiabeeibcefcihgfhffichife,3,30
5160,ihheiifhhgcdhdiddbfaigbifcddid,4,30
5161,ahhagbhecceffiaibcdfcbhcggccbe,2,30
5162,giccciddefecefcghgfcfidbdfdfih,3,30
5163,dhfegacdadfgiciebecefifghedgci,3,30
5164,bcbbbfgcadefecaaddiffcdiceieid,2,30
5165,ecbcefcbgiebgdcedebebchhcfbhdc,3,30
5166,fccigdggeaebichdbaaideigbcdihg,0,30
5167,iaecaidbehbcgbdgibccbbfhbdgicf,0,30
5169,gciehhaggcdgbciiffaighbiddbidh,4,30
5170,fccicdccighedcedifefihechffihe,2,30
5171,ebfffbabaidibcbfbbiheegbhbbdbi,0,30
5172,ccdgdcicffaiifiecbebdgfciidief,4,30
5173,ihhaiddhdbdhbfidbgiegecfgbggfe,0,30
5174,iahhidefgfcfdciiifbcdafhehiddg,1,30
5175,heecfeediiebehdgafaiddbdbcccid,0,30
5176,haecdecghfhhdehdcciififcceiggb,2,30
5177,biaeehhhgedbfcgcbiibcdgiheegbi,1,30
5178,dicdchgceggaidffhbfiedeccibdce,0,30
5179,aeggbcabieiiefabcdcehieebfcdhb,1,30
5180,dcfbbiidfhciecdehdbaidhgabcice,0,30
5181,deddbbcdighbgffcgdibehdidchcif,1,30
5182,cdghabcfeegaahiifaceehccbcdbih,1,30
5183,ihdfiegcbededegdichdecbchcdbce,2,30
5184,ffadbdhgfhcdbcfhcdehecbgdgifbg,2,30
5185,bcicacbgebgcefiggccdeedcceiicb,3,30
5186,egeebfgcdhchdhccffdiidiefddgic,2,30
5187,hdiebccefihbeciicbibddgggedceh,3,30
5188,dfehfbfceicdcdhghgggfaidhdedcg,4,30
5189,hhahhecgaaghdccaidabgbfhceiibf,0,30
5190,ffhghbcchdeedadcdhahiecdecgghb,2,30
5191,gcacffchhdbebhbbbcdedhhbciigeg,1,30
5192,adaifgabhccfahdfgbiiccdcccihbf,2,30
5193,ihehehcafcbfcehbgieedfcefbcgbf,3,30
5194,hacdacfcebheceifchhgdhdeeeecfh,2,30
5195,igecgbacfgdbahfibbcdcdhbheghfi,1,30
5196,iadgigehciifgacdcbhbbgfaihfghe,4,30
5197,hecfacagfeagcdgdbfbdfaihiigicf,4,30
5198,fiiciahfeecdicdhcgibicdeddffbe,2,30
5200,iefaaidahbbifdedddcifcbgcgfehc,0,30
5202,iadegcaichaafaebedecbcdbdhbehh,1,30
5203,bcbcdaghdchfidffhfcceiciiebggg,1,30
5204,ecdfgbbhieieehfcefdcciciehbgbc,3,30
5205,fabiaaiigffbcgagcgbcdedhidfcff,1,30
5206,hfdefbhcfdcidbciheacgcdgcigeeb,2,30
5207,bcdaahchidegdhgdgbcdficggebhbf,1,30
5208,bceggdaihgbcgifadcdidegbcddihg,1,30
5209,feicabgfecaaidibdbhichdggdhdid,0,30
5210,hghaaaheiechdahfiecdacheicbcef,2,30
5211,gcgbggiaccgffigfghgfeiaecfcefe,3,30
5212,hiifdbafcdfcbbfhbfhhcbhifegcgb,2,30
5213,bgcibfedgbccbihbbecdagafedfaid,4,30
5214,hhegdigfagcdacecdgchdfedcidhcd,2,30
5215,hhdhbcbcgafdiicebcdhcghehddbeh,2,30
5216,fhgacdechdegddcfhgbdihhfdegfcf,2,30
5217,ccaacdiccgedhbbgfgefehcgghgefd,2,30
5218,cdecfgchffhhbghifbgchediihbdif,2,30
5219,gfebhhhbibidhgdbaibcdiehheecge,1,30
5220,feidcaidifhbbdfcdieiffcfcefhge,0,30
5221,cccgagffghicghdeehcefffgiighdi,3,30
5222,cdddifadfaidhfecbchgifdfggighf,4,30
5223,eaccdadccbifaiheechcidifbebfhb,4,30
